Thread ID: 70141056596960
Fiber ID: 70141066590800
Total: 0.033807
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool#release_connection 
  0.01      0.033     0.000     0.000     0.033        2  *BrowsingTest#test_batting_stats 
  0.01      0.000     0.000     0.000     0.000        3   Array#clear 
  0.01      0.000     0.000     0.000     0.000        2   <Class::URI::Generic>#component 
  0.01      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#content_type= 
  0.01      0.000     0.000     0.000     0.000        3   ActiveSupport::BufferedLogger#level 
  0.01      0.000     0.000     0.000     0.000        1   ActionController::TemplateAssertions#teardown_subscriptions 
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#merge 

* indicates recursively called methods
